Hours since 00:00 Jan 1,Total Electricity Consumption (10^7)
4753.5,13847329
4754.5,12394881
4755.5,12258658
4756.5,15381873
4757.5,22551275
4758.5,28810289
4759.5,29082077
4760.5,29928506
4761.5,35679462
4762.5,38372697
4763.5,41508532
4764.5,46976081
4765.5,52780118
4766.5,60215921
4767.5,67362785
4768.5,77234382
4769.5,75058760
4770.5,72478674
4771.5,71333805
4772.5,69874860
4773.5,58367778
4774.5,45816612
4775.5,33676555
4776.5,27018395
4777.5,22536944
4778.5,20646976
4779.5,19449529
4780.5,22230045
4781.5,30331793
4782.5,36075706
4783.5,36406298
4784.5,38374011
4785.5,47024063
4786.5,48606888
4787.5,51314169
4788.5,56199184
4789.5,60049997
4790.5,62609297
4791.5,65244629
4792.5,65174155
4793.5,64967845
4794.5,62449205
4795.5,60378862
4796.5,59214043
4797.5,48862764
4798.5,36982158
4799.5,25775448
4800.5,20300697
4801.5,16822202
4802.5,15765132
4803.5,15503662
4804.5,18839305
4805.5,26969545
4806.5,32701194
4807.5,31387656
4808.5,29995912
4809.5,34488938
4810.5,34674728
4811.5,33187141
4812.5,35178477
4813.5,39825338
4814.5,46746603
4815.5,51951504
4816.5,63290082
4817.5,65814481
4818.5,66660932
4819.5,66740734
4820.5,66812093
4821.5,54795345
4822.5,43211398
4823.5,32237395
4824.5,26031132
4825.5,23241368
4826.5,20255345
4827.5,19074868
4828.5,21975563
4829.5,30057103
4830.5,36197270
4831.5,36827729
4832.5,39789784
4833.5,46937322
4834.5,48612815
4835.5,54244709
4836.5,58486888
4837.5,66504087
4838.5,74158310
4839.5,81871116
4840.5,92549699
4841.5,89625930
4842.5,85087627
4843.5,79696748
4844.5,77780198
4845.5,65146931
4846.5,49905931
4847.5,35243985
4848.5,28973041
4849.5,23753641
4850.5,20493615
4851.5,18917754
4852.5,21221200
4853.5,29671763
4854.5,35368022
4855.5,35067882
4856.5,37024585
4857.5,43788718
4858.5,46937132
4859.5,51666527
4860.5,58224112
4861.5,64025175
4862.5,69425501
4863.5,74021410
4864.5,82668380
4865.5,80648935
4866.5,75869808
4867.5,72593463
4868.5,70428844
4869.5,60397682
4870.5,47344105
4871.5,33222828
4872.5,24944429
4873.5,20485309
4874.5,18650118
4875.5,17477075
4876.5,20426852
4877.5,28153847
4878.5,34403812
4879.5,33322278
4880.5,33152911
4881.5,40473844
4882.5,42538970
4883.5,46870274
4884.5,52923124
4885.5,57601951
4886.5,63690184
4887.5,69253578
4888.5,76095235
4889.5,73878999
4890.5,69348384
4891.5,66295578
4892.5,65125885
4893.5,54858001
4894.5,42726629
4895.5,30913406
4896.5,24749406
4897.5,21544591
4898.5,20054855
4899.5,19165438
4900.5,22316685
4901.5,31222878
4902.5,37148122
4903.5,38507012
4904.5,41941783
4905.5,53173175
4906.5,57762543
4907.5,65066107
4908.5,71183655
4909.5,79887659
4910.5,82464811
4911.5,88239900
4912.5,95670026
4913.5,88672949
4914.5,84804842
4915.5,83925978
4916.5,81390421
4917.5,66981036
4918.5,54614381
4919.5,41419114
4920.5,34808973
4921.5,30396591
4922.5,28353876
4923.5,26748466
4924.5,29382227
4925.5,37785054
4926.5,43732924
4927.5,43353025
4928.5,46952666
4929.5,60075145
4930.5,63736662
4931.5,69271604
4932.5,72227537
4933.5,79695983
4934.5,88310169
4935.5,93845898
4936.5,99444605
4937.5,95357600
4938.5,83524012
4939.5,81298494
4940.5,82784178
4941.5,71486235
4942.5,58374607
4943.5,46473610
4944.5,38345749
4945.5,29451154
4946.5,26433310
4947.5,24211392
4948.5,26199481
4949.5,33903806
4950.5,39871060
4951.5,40829474
4952.5,43312996
4953.5,47526173
4954.5,45595123
4955.5,39287845
4956.5,39099263
4957.5,43124219
4958.5,44956031
4959.5,49673193
4960.5,57347021
4961.5,61801599
4962.5,60701949
4963.5,60711533
4964.5,60508169
4965.5,51394532
4966.5,39686134
4967.5,28588410
4968.5,22611027
4969.5,19029224
4970.5,17562711
4971.5,15888018
4972.5,18323926
4973.5,26411712
4974.5,32133533
4975.5,31805544
4976.5,32638387
4977.5,37326985
4978.5,40909224
4979.5,43564197
4980.5,46882019
4981.5,50729117
4982.5,56228714
4983.5,61060901
4984.5,69874575
4985.5,68819600
4986.5,64018011
4987.5,60692406
4988.5,59662723
4989.5,49136056
4990.5,37614480
4991.5,25924567
4992.5,20219384
4993.5,16635301
4994.5,14812207
4995.5,14364171
4996.5,17078223
4997.5,24805705
4998.5,31401758
4999.5,31839315
5000.5,32684975
5001.5,37633577
5002.5,41683780
5003.5,45745224
5004.5,50003299
5005.5,54398157
5006.5,58046755
5007.5,62304242
5008.5,67859142
5009.5,67501005
5010.5,64225924
5011.5,61388683
5012.5,60542748
5013.5,49716516
5014.5,30128996
5015.5,14197405
5016.5,17041527
5017.5,14372622
5018.5,11999246
5019.5,11045363
5020.5,13749976
5021.5,21161955
5022.5,26790915
5023.5,26559058
5024.5,26415985
5025.5,26640105
5026.5,30288479
5027.5,32417362
5028.5,35762336
5029.5,39631070
5030.5,46584566
5031.5,52283722
5032.5,55895305
5033.5,59179807
5034.5,56128851
5035.5,55522800
5036.5,54406848
5037.5,44794250
5038.5,32916610
5039.5,21776389
5040.5,16076650
5041.5,13231875
5042.5,11987848
5043.5,11739493
5044.5,15027061
5045.5,22200955
5046.5,29308854
5047.5,29879029
5048.5,30076782
5049.5,33382335
5050.5,36861379
5051.5,40483229
5052.5,43067464
5053.5,45671367
5054.5,50294567
5055.5,48873662
5056.5,55131794
5057.5,57229104
5058.5,55376151
5059.5,56344163
5060.5,56604811
5061.5,47820845
5062.5,37068936
5063.5,25977088
5064.5,19775666
5065.5,17185142
5066.5,15329675
5067.5,14892073
5068.5,18290116
5069.5,24979656
5070.5,30954211
5071.5,30248782
5072.5,29611531
5073.5,31674263
5074.5,33851126
5075.5,37171519
5076.5,40517618
5077.5,45357598
5078.5,50778961
5079.5,53223962
5080.5,59288111
5081.5,59927065
5082.5,56905407
5083.5,56225255
5084.5,55124831
5085.5,45518429
5086.5,34320463
5087.5,23278698
5088.5,17544037
5089.5,14548926
5090.5,13080612
5091.5,12517682
5092.5,14357238
5093.5,20723478
5094.5,28522878
5095.5,27187644
5096.5,27094787
5097.5,30068356
5098.5,32281701
5099.5,35606582
5100.5,37599895
5101.5,41540549
5102.5,48852689
5103.5,53812389
5104.5,60089275
5105.5,60123427
5106.5,58706464
5107.5,58203308
5108.5,57247821
5109.5,46285918
5110.5,34940285
5111.5,24149789
5112.5,18870821
5113.5,16154086
5114.5,14610490
5115.5,14383274
5116.5,17630858
5117.5,25975006
5118.5,32085538
5119.5,31210916
5120.5,29447951
5121.5,30840852
5122.5,31454833
5123.5,32779780
5124.5,33757488
5125.5,34363833
5126.5,36209184
5127.5,38938217
5128.5,45427429
5129.5,47497953
5130.5,49383213
5131.5,52669664
5132.5,53629454
5133.5,44470843
5134.5,35023286
5135.5,25222470
5136.5,20691272
5137.5,18545260
5138.5,17750575
5139.5,18252806
5140.5,21137598
5141.5,30212896
5142.5,36558980
5143.5,34549251
5144.5,32782262
5145.5,35681585
5146.5,39194298
5147.5,42602848
5148.5,48289759
5149.5,57565298
5150.5,64907248
5151.5,73706536
5152.5,84617504
5153.5,83888175
5154.5,80177121
5155.5,76906062
5156.5,73513498
5157.5,59411781
5158.5,46952296
5159.5,33476331
5160.5,26942687
5161.5,22740539
5162.5,20823452
5163.5,19111743
5164.5,21785455
5165.5,30645200
5166.5,37445104
5167.5,39174682
5168.5,40721828
5169.5,48521026
5170.5,50918880
5171.5,56058488
5172.5,63320940
5173.5,70475921
5174.5,75492601
5175.5,82135563
5176.5,95372349
5177.5,88690333
5178.5,82826813
5179.5,78560399
5180.5,75690028
5181.5,62449439
5182.5,49145741
5183.5,36109102
5184.5,29661597
5185.5,24833707
5186.5,22720830
5187.5,21495748
5188.5,24162078
5189.5,33916749
5190.5,41388683
5191.5,41939382
5192.5,41845780
5193.5,43868132
5194.5,46997418
5195.5,48318556
5196.5,48959368
5197.5,47895801
5198.5,44391609
5199.5,45392626
5200.5,48661658
5201.5,50441516
5202.5,51012271
5203.5,53373172
5204.5,54265952
5205.5,44520704
5206.5,33962033
5207.5,22529176
5208.5,17006954
5209.5,14432189
5210.5,12300756
5211.5,11710175
5212.5,15027536
5213.5,23759087
5214.5,30479233
5215.5,28752492
5216.5,25931813
5217.5,22806393
5218.5,27810528
5219.5,30419478
5220.5,33750719
5221.5,37924623
5222.5,42327001
5223.5,47776780
5224.5,53547525
5225.5,56052139
5226.5,57010460
5227.5,58253792
5228.5,56966832
5229.5,45608534
5230.5,33985519
5231.5,22820311
5232.5,17313148
5233.5,14265663
5234.5,13209791
5235.5,12968012
5236.5,15948046
5237.5,24122154
5238.5,30153623
5239.5,29365401
5240.5,29744238
5241.5,32924513
5242.5,36411794
5243.5,38597554
5244.5,42144879
5245.5,44781584
5246.5,48162500
5247.5,52902801
5248.5,57912734
5249.5,58290979
5250.5,56103853
5251.5,56133823
5252.5,55364096
5253.5,44796686
5254.5,34197040
5255.5,23573608
5256.5,18111143
5257.5,15440477
5258.5,14312832
5259.5,14290565
5260.5,17671727
5261.5,26205448
5262.5,33111710
5263.5,32722588
5264.5,33944271
5265.5,39610096
5266.5,44183710
5267.5,48125593
5268.5,54123761
5269.5,60568729
5270.5,69018706
5271.5,73707987
5272.5,81700723
5273.5,75160437
5274.5,73251773
5275.5,70984420
5276.5,70145198
5277.5,57558559
5278.5,46904077
5279.5,34483248
5280.5,28048907
5281.5,24236742
5282.5,22102285
5283.5,20433488
5284.5,23033956
5285.5,29883721
5286.5,35126920
5287.5,34185734
5288.5,31249962
5289.5,31298947
5290.5,33144323
5291.5,35477177
5292.5,37740098
5293.5,37933259
5294.5,39503306
5295.5,44699756
5296.5,52087240
5297.5,54181697
5298.5,53703189
5299.5,54283552
5300.5,53929176
5301.5,42615031
5302.5,31875771
5303.5,21744658
5304.5,16312022
5305.5,13728738
5306.5,12625569
5307.5,13107538
5308.5,16502659
5309.5,25009604
5310.5,30846789
5311.5,29238951
5312.5,26942682
5313.5,26304766
5314.5,28965851
5315.5,31162357
5316.5,33777109
5317.5,38778981
5318.5,42251893
5319.5,44957006
5320.5,50010375
5321.5,52129491
5322.5,50833654
5323.5,51391256
5324.5,51026208
5325.5,40097268
5326.5,29008561
5327.5,18183773
5328.5,13473585
5329.5,10543531
5330.5,9881084
5331.5,10325921
5332.5,13422140
5333.5,20301090
5334.5,25295227
5335.5,25135046
5336.5,25448185
5337.5,31642656
5338.5,35507424
5339.5,40623757
5340.5,46228582
5341.5,50793065
5342.5,57129493
5343.5,62271982
5344.5,70306776
5345.5,69149904
5346.5,65505607
5347.5,64767159
5348.5,61899390
5349.5,49057116
5350.5,26118296
5351.5,23005176
5352.5,15357470
5353.5,11557937
5354.5,9518436
5355.5,9138181
5356.5,9960405
5357.5,12275104
5358.5,15286905
5359.5,13108197
5360.5,11713586
5361.5,11994010
5362.5,16812723
5363.5,21135661
5364.5,25149498
5365.5,30293588
5366.5,35665740
5367.5,40110075
5368.5,44182139
5369.5,42853456
5370.5,40440143
5371.5,41739759
5372.5,41931564
5373.5,32822352
5374.5,24702936
5375.5,16271599
5376.5,12294489
5377.5,9661784
5378.5,9286180
5379.5,9140001
5380.5,9962647
5381.5,12276888
5382.5,15286802
5383.5,13130895
5384.5,13075253
5385.5,14775957
5386.5,19688702
5387.5,23469177
5388.5,27881225
5389.5,30974387
5390.5,33347704
5391.5,37326799
5392.5,39486441
5393.5,39661606
5394.5,38933883
5395.5,39342221
5396.5,39143699
5397.5,30905474
5398.5,22810033
5399.5,14896782
5400.5,10828005
5401.5,9401295
5402.5,9287606
5403.5,9145448
5404.5,9965007
5405.5,12280950
5406.5,15291483
5407.5,13110350
5408.5,10911122
5409.5,12271589
5410.5,16992942
5411.5,21242919
5412.5,26461706
5413.5,31625437
5414.5,35416813
5415.5,39551847
5416.5,43272394
5417.5,43022368
5418.5,41127446
5419.5,42071984
5420.5,42497688
5421.5,34194398
5422.5,26649555
5423.5,19135326
5424.5,15370023
5425.5,13041395
5426.5,12449911
5427.5,11864664
5428.5,12520499
5429.5,16253783
5430.5,20475220
5431.5,19355348
5432.5,19411308
5433.5,22996589
5434.5,27736316
5435.5,32110570
5436.5,39898749
5437.5,46422936
5438.5,50004518
5439.5,53552049
5440.5,58577649
5441.5,54957573
5442.5,50805686
5443.5,50988909
5444.5,50658482
5445.5,41719522
5446.5,33494722
5447.5,24494475
5448.5,19643551
5449.5,16141050
5450.5,14685690
5451.5,13157634
5452.5,13547493
5453.5,16937826
5454.5,21369993
5455.5,21131678
5456.5,21402775
5457.5,29902445
5458.5,34274293
5459.5,39396986
5460.5,46400106
5461.5,51370704
5462.5,55478586
5463.5,57732511
5464.5,62745262
5465.5,59162534
5466.5,55520134
5467.5,55890877
5468.5,56126308
5469.5,47450210
5470.5,38375945
5471.5,28969058
5472.5,23779280
5473.5,21025057
5474.5,19132874
5475.5,17968488
5476.5,18029472
5477.5,22411046
5478.5,27061515
5479.5,27570272
5480.5,30113551
5481.5,41508341
5482.5,47527290
5483.5,57791543
5484.5,62589721
5485.5,68704730
5486.5,72526965
5487.5,73317942
5488.5,80597959
5489.5,73187832
5490.5,67200739
5491.5,66238784
5492.5,65947913
5493.5,56685223
5494.5,46963752
5495.5,36816523
5496.5,31913101
5497.5,29662841
5498.5,27198537
5499.5,25980310
5500.5,25518453
5501.5,28814720
5502.5,32833325
5503.5,32582326
5504.5,33883676
5505.5,42165931
5506.5,44350987
5507.5,50806998
5508.5,57841681
5509.5,64728069
5510.5,70219764
5511.5,74667478
5512.5,81241981
5513.5,73565667
5514.5,67512923
5515.5,65092485
5516.5,61221046
5517.5,50309172
5518.5,39478913
5519.5,28507122
5520.5,25365360
5521.5,21488758
5522.5,19190355
5523.5,17968175
5524.5,20165980
5525.5,29126803
5526.5,35855200
5527.5,34748768
5528.5,34976495
5529.5,40392341
5530.5,43815240
5531.5,48797162
5532.5,53697936
5533.5,60103826
5534.5,66954207
5535.5,71354947
5536.5,80367402
5537.5,76203548
5538.5,71514124
5539.5,69617433
5540.5,67870169
5541.5,56421344
5542.5,44233454
5543.5,29821090
5544.5,23089555
5545.5,19152706
5546.5,17236236
5547.5,16541364
5548.5,19623843
5549.5,28255074
5550.5,34922786
5551.5,35032894
5552.5,35673396
5553.5,40063206
5554.5,43138965
5555.5,47413469
5556.5,52409080
5557.5,55874736
5558.5,59798593
5559.5,61475471
5560.5,67091272
5561.5,66543735
5562.5,64147283
5563.5,63370886
5564.5,61034065
5565.5,48541056
5566.5,36980802
5567.5,25083290
5568.5,11238605
5569.5,10084440
5570.5,9897517
5571.5,10355229
5572.5,13493522
5573.5,20441423
5574.5,25460258
5575.5,24032370
5576.5,26424858
5577.5,29105777
5578.5,32411336
5579.5,36030989
5580.5,39730514
5581.5,44650280
5582.5,49213309
5583.5,54080111
5584.5,61345419
5585.5,61645451
5586.5,59948361
5587.5,60909832
5588.5,60153056
5589.5,49091095
5590.5,34754132
5591.5,20513991
5592.5,19929265
5593.5,17259330
5594.5,16007073
5595.5,15582591
5596.5,18937703
5597.5,26776777
5598.5,33507498
5599.5,32426695
5600.5,30106440
5601.5,28649633
5602.5,30116240
5603.5,31600416
5604.5,34180111
5605.5,39193568
5606.5,41020145
5607.5,46281914
5608.5,53941960
5609.5,56263061
5610.5,57898025
5611.5,60677410
5612.5,61210587
5613.5,51944443
5614.5,41271217
5615.5,31065986
5616.5,24885143
5617.5,20196367
5618.5,9902315
5619.5,10363196
5620.5,13508076
5621.5,20488501
5622.5,25518129
5623.5,24089755
5624.5,21663587
5625.5,20695605
5626.5,20056829
5627.5,19021068
5628.5,18184528
5629.5,17588210
5630.5,22053927
5631.5,27450279
5632.5,33261639
5633.5,29237337
5634.5,30147162
5635.5,33651417
5636.5,35386682
5637.5,28315960
5638.5,21349859
5639.5,14170674
5640.5,11251895
5641.5,10086239
5642.5,9903660
5643.5,10363876
5644.5,13514980
5645.5,20501301
5646.5,25531231
5647.5,24106527
5648.5,21677953
5649.5,20704127
5650.5,20059160
5651.5,21472048
5652.5,23593834
5653.5,26388050
5654.5,28821431
5655.5,33342040
5656.5,38758740
5657.5,41928049
5658.5,42242188
5659.5,44245016
5660.5,44599382
5661.5,35341729
5662.5,25238978
5663.5,15888812
5664.5,11256627
5665.5,10099123
5666.5,9918804
5667.5,10379240
5668.5,13534888
5669.5,20532769
5670.5,25564628
5671.5,24140096
5672.5,21710278
5673.5,20735964
5674.5,20094036
5675.5,19059715
5676.5,18221823
5677.5,17622202
5678.5,18158753
5679.5,25020729
5680.5,27016074
5681.5,28257447
5682.5,30184586
5683.5,33682216
5684.5,35415161
5685.5,28338291
5686.5,21369374
5687.5,14176885
5688.5,11392265
5689.5,10183590
5690.5,9978663
5691.5,10515765
5692.5,13900348
5693.5,21418567
5694.5,26791135
5695.5,25610163
5696.5,23502883
5697.5,25062957
5698.5,26990601
5699.5,29775332
5700.5,32869535
5701.5,35908575
5702.5,38438001
5703.5,42030216
5704.5,45981060
5705.5,47768207
5706.5,47661256
5707.5,49925794
5708.5,50803385
5709.5,40609117
5710.5,30484140
5711.5,20562079
5712.5,16039143
5713.5,13897357
5714.5,12539371
5715.5,12242300
5716.5,14774089
5717.5,21431230
5718.5,27057841
5719.5,25629041
5720.5,23372360
5721.5,22405063
5722.5,21676655
5723.5,20476392
5724.5,19492446
5725.5,18767476
5726.5,19268407
5727.5,21948823
5728.5,26791047
5729.5,29781030
5730.5,31706517
5731.5,35550371
5732.5,37937714
5733.5,29421010
5734.5,21998063
5735.5,14420581
5736.5,11258572
5737.5,10097867
5738.5,9914845
5739.5,10376645
5740.5,13554382
5741.5,20590208
5742.5,25632962
5743.5,24207837
5744.5,21772141
5745.5,20792890
5746.5,20143748
5747.5,19100838
5748.5,18260081
5749.5,17656796
5750.5,18197923
5751.5,20814480
5752.5,25568997
5753.5,28324134
5754.5,30246146
5755.5,33738958
5756.5,35464921
5757.5,28374727
5758.5,21388767
5759.5,14183947
5760.5,11267186
5761.5,10105120
5762.5,9922802
5763.5,10386670
5764.5,13571620
5765.5,20618832
5766.5,25666553
5767.5,24239867
5768.5,21799794
5769.5,20811222
5770.5,20149781
5771.5,20284265
5772.5,22284920
5773.5,26100746
5774.5,30158567
5775.5,34820828
5776.5,39751411
5777.5,42774697
5778.5,43102374
5779.5,44903626
5780.5,44660922
5781.5,34607731
5782.5,24310746
5783.5,14356040
5784.5,11256974
5785.5,10095571
5786.5,9915778
5787.5,10381000
5788.5,13577428
5789.5,20641234
5790.5,25693351
5791.5,24270821
5792.5,21829183
5793.5,20831579
5794.5,21083551
5795.5,25516037
5796.5,29492264
5797.5,34825900
5798.5,38579935
5799.5,42200813
5800.5,38527760
5801.5,32745384
5802.5,31953451
5803.5,33777299
5804.5,35499329
5805.5,28403181
5806.5,23599167
5807.5,14820703
5808.5,11257189
5809.5,10095405
5810.5,9912318
5811.5,10384574
5812.5,13584716
5813.5,20662459
5814.5,25717190
5815.5,24286130
5816.5,21835721
5817.5,21741556
5818.5,24472720
5819.5,26805927
5820.5,29329566
5821.5,32178350
5822.5,33698054
5823.5,36497890
5824.5,40084835
5825.5,42543194
5826.5,42634110
5827.5,45402113
5828.5,46432046
5829.5,37146532
5830.5,27834258
5831.5,18366536
5832.5,14116938
5833.5,12009393
5834.5,11232263
5835.5,11185186
5836.5,14759905
5837.5,23858470
5838.5,30798105
5839.5,29733487
5840.5,26428120
5841.5,30522193
5842.5,34080905
5843.5,37750323
5844.5,41845473
5845.5,45988719
5846.5,48552789
5847.5,52218406
5848.5,57276720
5849.5,57752284
5850.5,54270547
5851.5,59490445
5852.5,54481509
5853.5,43475736
5854.5,32710393
5855.5,22014398
5856.5,17011612
5857.5,14171910
5858.5,12893533
5859.5,12588833
5860.5,16211228
5861.5,25712160
5862.5,32712342
5863.5,31287478
5864.5,28900860
5865.5,27750506
5866.5,29742798
5867.5,32023333
5868.5,34281230
5869.5,36528591
5870.5,38855693
5871.5,42592759
5872.5,49415305
5873.5,54197571
5874.5,57461101
5875.5,61214162
5876.5,57431783
5877.5,47671107
5878.5,37346310
5879.5,26640231
5880.5,21651215
5881.5,19223665
5882.5,18306827
5883.5,18462933
5884.5,22282110
5885.5,32174716
5886.5,39252725
5887.5,38421826
5888.5,36038785
5889.5,37210692
5890.5,40072605
5891.5,42941295
5892.5,46941266
5893.5,51113012
5894.5,54615206
5895.5,59861685
5896.5,68321655
5897.5,70244191
5898.5,70944809
5899.5,72817656
5900.5,67385755
5901.5,55951382
5902.5,44056984
5903.5,32149314
5904.5,25924243
5905.5,22211122
5906.5,19974962
5907.5,18795226
5908.5,22006628
5909.5,31014565
5910.5,37942531
5911.5,36967059
5912.5,36243438
5913.5,41454309
5914.5,45125195
5915.5,49852650
5916.5,55017895
5917.5,58853475
5918.5,61099754
5919.5,64292136
5920.5,70147386
5921.5,69299720
5922.5,67653768
5923.5,68355602
5924.5,62082891
5925.5,50404928
5926.5,39126720
5927.5,27917998
5928.5,22343205
5929.5,19469178
5930.5,18221676
5931.5,18042572
5932.5,21694616
5933.5,30992436
5934.5,38271050
5935.5,37242944
5936.5,36243513
5937.5,40785107
5938.5,43517758
5939.5,46071413
5940.5,48656671
5941.5,50587103
5942.5,51434779
5943.5,54146635
5944.5,60953621
5945.5,62996631
5946.5,64393720
5947.5,67253512
5948.5,62875345
5949.5,52561499
5950.5,42355301
5951.5,31896543
5952.5,26994269
5953.5,24291481
5954.5,23126289
5955.5,22889786
5956.5,26165572
5957.5,35319518
5958.5,41917107
5959.5,39571482
5960.5,36186913
5961.5,34421062
5962.5,35249635
5963.5,35484402
5964.5,35944700
5965.5,39461424
5966.5,44382739
5967.5,51941173
5968.5,61132571
5969.5,63936629
5970.5,65691956
5971.5,68712435
5972.5,64389357
5973.5,53726223
5974.5,42328859
5975.5,30704880
5976.5,24614333
5977.5,20900532
5978.5,18695938
5979.5,17556525
5980.5,20697470
5981.5,29751002
5982.5,36574660
5983.5,35137042
5984.5,33590100
5985.5,35991584
5986.5,39914028
5987.5,43874130
5988.5,48084365
5989.5,51936037
5990.5,54686083
5991.5,58463584
5992.5,64580768
5993.5,65910687
5994.5,65516512
5995.5,65951304
5996.5,59046396
5997.5,46899365
5998.5,35439240
5999.5,24148785
6000.5,11334654
6001.5,10124854
6002.5,9950185
6003.5,10434406
6004.5,13726098
6005.5,21348805
6006.5,27161776
6007.5,25733834
6008.5,22683784
6009.5,21481201
6010.5,20783158
6011.5,19709374
6012.5,18848311
6013.5,18227130
6014.5,18767646
6015.5,21526951
6016.5,26840104
6017.5,30871745
6018.5,34299753
6019.5,38282047
6020.5,35864569
6021.5,28733330
6022.5,21669554
6023.5,14309813
6024.5,11504229
6025.5,10245704
6026.5,10044334
6027.5,10612526
6028.5,14144009
6029.5,22315908
6030.5,28484054
6031.5,27296167
6032.5,24407452
6033.5,23194756
6034.5,22402938
6035.5,21148214
6036.5,22979292
6037.5,26426930
6038.5,30058303
6039.5,35144117
6040.5,40052339
6041.5,45937565
6042.5,48148960
6043.5,50715342
6044.5,46033863
6045.5,35750781
6046.5,25352797
6047.5,14828254
6048.5,11483409
6049.5,10234466
6050.5,10035117
6051.5,10604103
6052.5,14147433
6053.5,22338743
6054.5,28508944
6055.5,27322759
6056.5,24429460
6057.5,23208945
6058.5,24204749
6059.5,26808912
6060.5,30127824
6061.5,32568619
6062.5,33956786
6063.5,37237233
6064.5,41051833
6065.5,45974891
6066.5,48056634
6067.5,50937071
6068.5,46667567
6069.5,36842019
6070.5,26785724
6071.5,16656506
6072.5,11906594
6073.5,10127265
6074.5,9945828
6075.5,10435663
6076.5,13757312
6077.5,21436308
6078.5,27697519
6079.5,26228515
6080.5,22776146
6081.5,21558090
6082.5,20844090
6083.5,22265983
6084.5,28500860
6085.5,33782146
6086.5,37521949
6087.5,42984247
6088.5,42719122
6089.5,39477793
6090.5,38813004
6091.5,40258325
6092.5,35927347
6093.5,28779788
6094.5,21694774
6095.5,14315011
6096.5,11362674
6097.5,10144010
6098.5,9966981
6099.5,10461780
6100.5,13793000
6101.5,21493465
6102.5,27328075
6103.5,25892203
6104.5,22821618
6105.5,21594214
6106.5,20873820
6107.5,21658363
6108.5,24393494
6109.5,27777977
6110.5,30827225
6111.5,35315748
6112.5,39720784
6113.5,44566222
6114.5,46517988
6115.5,49160756
6116.5,44761170
6117.5,34896451
6118.5,25144920
6119.5,15301382
6120.5,11350155
6121.5,10137167
6122.5,9959295
6123.5,10455474
6124.5,13797702
6125.5,21517314
6126.5,27367973
6127.5,25931944
6128.5,22856147
6129.5,21619118
6130.5,20895974
6131.5,21112247
6132.5,24080600
6133.5,26974525
6134.5,29201499
6135.5,33047114
6136.5,33435857
6137.5,35518964
6138.5,48850259
6139.5,53088569
6140.5,48797155
6141.5,38719128
6142.5,29193779
6143.5,19569556
6144.5,15584809
6145.5,13720826
6146.5,13234481
6147.5,13695339
6148.5,17832426
6149.5,27434278
6150.5,34216731
6151.5,32785461
6152.5,29927688
6153.5,29933968
6154.5,30598615
6155.5,31037087
6156.5,30707108
6157.5,31658348
6158.5,33148147
6159.5,37034351
6160.5,43701846
6161.5,48969659
6162.5,52517341
6163.5,55962442
6164.5,51210406
6165.5,40428588
6166.5,30194027
6167.5,19855177
6168.5,14996994
6169.5,11586714
6170.5,9955688
6171.5,10458789
6172.5,13822696
6173.5,21583864
6174.5,27440400
6175.5,26012992
6176.5,22934289
6177.5,21692376
6178.5,20963876
6179.5,19865515
6180.5,18989744
6181.5,18351900
6182.5,18890449
6183.5,21670340
6184.5,27019056
6185.5,31083755
6186.5,34516463
6187.5,38478213
6188.5,36035964
6189.5,28862143
6190.5,21750299
6191.5,14342423
6192.5,11524224
6193.5,10258319
6194.5,10061475
6195.5,10647335
6196.5,14261405
6197.5,22585964
6198.5,28797942
6199.5,27607507
6200.5,24688278
6201.5,23434433
6202.5,22604709
6203.5,22891939
6204.5,25473983
6205.5,29004201
6206.5,32575589
6207.5,37559187
6208.5,42799914
6209.5,47623774
6210.5,49715997
6211.5,52036193
6212.5,47140026
6213.5,36527578
6214.5,26093430
6215.5,15673683
6216.5,11506243
6217.5,10247542
6218.5,10049800
6219.5,10637839
6220.5,14264037
6221.5,22612226
6222.5,28830847
6223.5,27639333
6224.5,24713789
6225.5,24560653
6226.5,27857745
6227.5,30854841
6228.5,33873080
6229.5,36017434
6230.5,38658946
6231.5,42331573
6232.5,47176274
6233.5,50595408
6234.5,51982936
6235.5,53899465
6236.5,48647901
6237.5,37693417
6238.5,27120434
6239.5,16652658
6240.5,11375475
6241.5,10161691
6242.5,9974378
6243.5,10481747
6244.5,13880950
6245.5,21706449
6246.5,27587060
6247.5,26149558
6248.5,23053159
6249.5,21788993
6250.5,21037000
6251.5,28394879
6252.5,32632293
6253.5,36558261
6254.5,38233856
6255.5,38044502
6256.5,38094719
6257.5,36852642
6258.5,37784088
6259.5,38751263
6260.5,36113204
6261.5,36043792
6262.5,27281884
6263.5,17128959
6264.5,12439779
6265.5,10145426
6266.5,9965298
6267.5,10475702
6268.5,13886952
6269.5,21735188
6270.5,27616584
6271.5,26486176
6272.5,24741365
6273.5,24958859
6274.5,28157385
6275.5,29923934
6276.5,31189307
6277.5,31215812
6278.5,31274716
6279.5,32641295
6280.5,32850989
6281.5,37960311
6282.5,39601343
6283.5,41599389
6284.5,36481143
6285.5,28939342
6286.5,21806369
6287.5,14371020
6288.5,11415469
6289.5,10199415
6290.5,10020061
6291.5,10540088
6292.5,13962359
6293.5,21835444
6294.5,27722934
6295.5,26277679
6296.5,23170627
6297.5,21900275
6298.5,21137539
6299.5,20010434
6300.5,19118407
6301.5,18471262
6302.5,19011735
6303.5,21807266
6304.5,27191043
